Date,Open,High,Low,Close,Adj Close,PRED_SAME_DATE,Order,Precision,PnL,Efficiency
2024-04-02,518.239990234375,518.97998046875,516.47998046875,518.8400268554688,513.860595703125,518.3164170067774,CALL,1,6.4962756542075795,1
2024-04-03,517.719970703125,520.9500122070312,517.6699829101562,519.4099731445312,514.4251098632812,518.2577354668484,CALL,1,45.710004916491584,1
2024-04-04,523.52001953125,523.8699951171875,512.760009765625,513.0700073242188,508.14599609375,523.4712137185578,PUT,1,4.148494078836507,1
2024-04-05,514.4600219726562,520.4400024414062,514.010009765625,518.4299926757812,513.45458984375,515.507165446077,CALL,1,89.00719524076464,1
2024-04-08,519.1500244140625,520.1799926757812,517.8900146484375,518.719970703125,513.74169921875,518.1773952813267,PUT,1,82.67347628254697,1
2024-04-09,520.5,520.75,514.3499755859375,519.3200073242188,514.3359985351562,520.5887945983599,CALL,1,7.547540860588811,1
2024-04-10,513.47998046875,516.1599731445312,512.0900268554688,514.1199951171875,509.1859130859375,513.3881664879146,PUT,1,7.804188371005125,1
2024-04-11,515.6799926757812,519.47998046875,512.0800170898438,518.0,513.0286254882812,516.2521460314466,CALL,1,48.63303523155594,1
2024-04-12,514.3699951171875,515.8200073242188,509.0799865722656,510.8500061035156,505.9472961425781,513.5034473051436,PUT,1,73.6565640237319,1
2024-04-15,515.1300048828125,515.2999877929688,503.5799865722656,504.45001220703125,499.6087341308594,516.2772378360197,CALL,0,-70.0,0
2024-04-16,504.94000244140625,506.5,502.2099914550781,503.5299987792969,498.69757080078125,505.965918062087,CALL,1,87.20282775786245,1
2024-04-17,506.04998779296875,506.2200012207031,499.1199951171875,500.54998779296875,495.7461242675781,506.165098976715,CALL,1,9.784450618431322,1
2024-04-18,501.9800109863281,504.1300048828125,498.55999755859375,499.5199890136719,494.72601318359375,502.44920470857926,CALL,1,39.88146639134641,1
2024-04-19,499.44000244140625,500.4599914550781,493.8599853515625,495.1600036621094,490.4078674316406,499.60070629505907,CALL,1,13.659827560489646,1
2024-04-22,497.8299865722656,502.3800048828125,495.42999267578125,499.7200012207031,494.9241027832031,498.8176074773946,CALL,1,83.94777693596069,1
2024-04-23,501.7799987792969,506.0899963378906,499.5299987792969,505.6499938964844,500.7972106933594,501.04934835775185,PUT,1,62.10528583132685,1
2024-04-24,506.55999755859375,507.3699951171875,503.1300048828125,505.4100036621094,500.55950927734375,505.51834034179126,PUT,1,88.54086342821176,1
2024-04-25,499.17999267578125,504.2699890136719,497.489990234375,503.489990234375,498.6579284667969,499.2152179411369,CALL,1,2.994147555232587,1
2024-04-26,506.3500061035156,509.8800048828125,505.70001220703125,508.260009765625,503.3821716308594,506.88696237199053,CALL,1,45.64128282036734,1
2024-04-29,510.0899963378906,510.75,507.25,510.05999755859375,505.1648864746094,508.95910465851426,PUT,1,96.12579274699073,1
2024-04-30,508.55999755859375,509.55999755859375,501.9800109863281,501.9800109863281,497.1624450683594,508.37557091330365,PUT,1,15.676264849658708,1
2024-05-01,501.3800048828125,508.19000244140625,499.8699951171875,500.3500061035156,495.5480651855469,502.60374434111003,CALL,1,104.01785395529004,1
2024-05-02,504.1499938964844,505.8900146484375,499.54998779296875,505.0299987792969,500.1831359863281,504.3787768531232,CALL,1,19.446551314301246,1
2024-05-03,511.1600036621094,512.5499877929688,508.55999755859375,511.2900085449219,506.3830871582031,510.3490947656156,PUT,1,68.92725620197297,1
2024-05-06,513.75,516.6099853515625,513.2999877929688,516.5700073242188,511.6124572753906,512.5746075775096,PUT,0,-70.0,0
2024-05-07,517.5599975585938,518.5700073242188,516.4500122070312,517.1400146484375,512.1769409179688,516.6837734026392,PUT,1,74.4790532561376,1
2024-05-08,515.260009765625,517.739990234375,515.1400146484375,517.1900024414062,512.2264404296875,515.2435993197295,PUT,1,1.3948879011201143,1
2024-05-09,517.3800048828125,520.2100219726562,516.7100219726562,520.1699829101562,515.1777954101562,517.3360280067209,PUT,1,3.7380344677876565,1
2024-05-10,521.8099975585938,522.6400146484375,519.5900268554688,520.8400268554688,515.8414916992188,521.5291232193977,PUT,1,23.87431883166755,1
2024-05-13,522.5599975585938,522.6699829101562,519.739990234375,520.9099731445312,515.9107055664062,522.4471006886791,PUT,1,9.596233942741605,1
2024-05-14,521.1099853515625,523.8300170898438,520.5599975585938,523.2999877929688,518.2777709960938,521.0374284488884,PUT,1,6.167336727301631,1
2024-05-15,525.8300170898438,530.0800170898438,525.1799926757812,529.780029296875,524.6956787109375,525.3988840931285,PUT,1,36.646304720799776,1
2024-05-16,529.8800048828125,531.52001953125,528.5399780273438,528.6900024414062,523.6160888671875,528.8963546990956,PUT,1,83.61026561593803,1
2024-05-17,528.8099975585938,529.52001953125,527.3200073242188,529.4500122070312,524.3687744140625,528.9585392079015,CALL,1,12.62604019115713,1
2024-05-20,529.5700073242188,531.5599975585938,529.1699829101562,530.0599975585938,524.9729614257812,529.4876539993857,PUT,1,7.000032610812923,1
2024-05-21,529.280029296875,531.52001953125,529.0700073242188,531.3599853515625,526.2603759765625,529.186415446455,PUT,1,7.957177285696275,1
2024-05-22,530.6500244140625,531.3800048828125,527.5999755859375,529.8300170898438,524.7451171875,530.3290309134887,PUT,1,27.28444754876989,1
2024-05-23,532.9600219726562,533.0700073242188,524.719970703125,525.9600219726562,520.9122924804688,533.2127097432441,CALL,0,-70.0,0
2024-05-24,527.8499755859375,530.27001953125,526.8800048828125,529.4400024414062,524.3589477539062,528.2695694798249,CALL,1,35.66548098042858,1
2024-05-28,530.27001953125,530.510009765625,527.1099853515625,529.8099975585938,524.7252807617188,529.6810522543951,PUT,1,50.06221853266425,1
2024-05-29,525.6799926757812,527.3099975585938,525.3699951171875,526.0999755859375,521.0509643554688,525.371214504011,PUT,1,26.246144600467005,1
2024-05-30,524.52001953125,525.2000122070312,521.3300170898438,522.6099853515625,517.5944213867188,524.9574230843923,CALL,1,37.17930201709578,1
2024-05-31,523.5900268554688,527.5,518.3599853515625,527.3699951171875,522.3087768554688,524.3686048624344,CALL,1,66.17913059207865,1
2024-06-03,529.02001953125,529.3099975585938,522.5999755859375,527.7999877929688,522.7345581054688,528.48964675074,PUT,1,45.08168634334936,1
2024-06-04,526.4600219726562,529.1500244140625,524.9600219726562,528.3900146484375,523.3189697265625,526.1170366613396,PUT,1,29.15375146191309,1
2024-06-05,530.77001953125,534.6900024414062,528.72998046875,534.6699829101562,529.5386352539062,530.511439399001,PUT,1,21.97931124116451,1
2024-06-06,534.97998046875,535.4199829101562,532.6799926757812,534.6599731445312,529.52880859375,533.9183094387072,PUT,1,90.24203755363942,1
2024-06-07,533.6599731445312,536.8900146484375,532.5399780273438,534.010009765625,528.885009765625,533.5888017906002,PUT,1,6.0495650841392035,1
2024-06-10,533.1799926757812,535.989990234375,532.5700073242188,535.6599731445312,530.5191650390625,533.2006202911932,CALL,1,1.7533473100172614,1
2024-06-11,534.0700073242188,537.010009765625,532.0499877929688,536.9500122070312,531.7968139648438,533.9152118371562,PUT,1,13.157616400314964,1
2024-06-12,541.6300048828125,544.1199951171875,540.2999877929688,541.3599853515625,536.1644897460938,541.2391116313811,PUT,1,33.22592637166963,1
2024-06-13,543.1500244140625,543.3300170898438,539.5900268554688,542.4500122070312,537.2440185546875,542.4043250508221,PUT,1,63.38444587543563,1
2024-06-14,540.8800048828125,542.8099975585938,539.8499755859375,542.780029296875,537.5709228515625,540.5263385334742,PUT,1,30.06163969375166,1
2024-06-17,542.0800170898438,548.530029296875,541.6099853515625,547.0999755859375,541.849365234375,541.8938377040628,PUT,1,15.825247791382822,1
2024-06-18,547.1599731445312,548.6199951171875,546.72998046875,548.489990234375,543.22607421875,546.552270562792,PUT,0,-70.0,0
2024-06-20,549.4400024414062,550.1199951171875,545.1799926757812,547.0,541.7503662109375,549.2955406694804,PUT,1,12.279250613699446,1
2024-06-21,544.4000244140625,545.6500244140625,543.02001953125,544.510009765625,541.0240478515625,544.6284758172028,CALL,1,19.41836926692531,1
2024-06-24,544.3300170898438,546.9500122070312,542.6199951171875,542.739990234375,539.265380859375,544.496894035287,CALL,1,14.184540362678604,1
2024-06-25,543.989990234375,545.2000122070312,542.4400024414062,544.8300170898438,541.3419799804688,544.456570238111,CALL,1,39.65930031755988,1
2024-06-26,543.6900024414062,546.239990234375,543.030029296875,545.510009765625,542.0176391601562,543.096173347327,PUT,1,50.47547299674022,1
2024-06-27,545.3699951171875,546.9600219726562,544.6099853515625,546.3699951171875,542.8721313476562,544.9901552520353,PUT,1,32.286388537939956,1
2024-06-28,547.1599731445312,550.280029296875,542.9500122070312,544.219970703125,540.7359008789062,547.0812393747208,PUT,1,6.6923704338898915,1
2024-07-01,545.6300048828125,545.8800048828125,542.52001953125,545.3400268554688,541.8487548828125,546.125168578138,CALL,0,-24.64813232421875,0
2024-07-02,543.7000122070312,549.010009765625,543.6500244140625,549.010009765625,545.4953002929688,543.146243404026,PUT,0,-70.0,0
2024-07-03,548.6900024414062,551.8300170898438,548.6500244140625,551.4600219726562,547.9295654296875,548.1198126108198,PUT,0,-70.0,0
2024-07-05,551.77001953125,555.0499877929688,551.1199951171875,554.6400146484375,551.0891723632812,551.2066945978174,PUT,1,47.882619341768304,1
2024-07-08,555.4400024414062,556.25,554.1900024414062,555.280029296875,551.72509765625,554.7802293363834,PUT,1,56.08071392694228,1
2024-07-09,556.260009765625,557.1799926757812,555.52001953125,555.8200073242188,552.2616577148438,556.1736503104609,PUT,1,7.340553688952127,1
2024-07-10,557.0700073242188,561.6699829101562,556.77001953125,561.3200073242188,557.7264404296875,556.9003243762511,PUT,1,14.423050577250933,1
2024-07-11,561.4400024414062,562.3300170898438,555.8300170898438,556.47998046875,552.9174194335938,560.5201776554843,PUT,1,78.18510680336544,1
2024-07-12,557.6300048828125,563.6699829101562,557.1500244140625,559.989990234375,556.4049072265625,558.9671485281218,CALL,1,113.65720985129144,1
2024-07-15,562.030029296875,564.8400268554688,559.6300048828125,561.530029296875,557.93505859375,561.6358364108071,PUT,1,33.50639531577258,1
2024-07-16,562.8699951171875,565.1599731445312,562.0999755859375,564.8599853515625,561.2437133789062,562.5442446886183,PUT,1,27.688786428383878,1
2024-07-17,558.7999877929688,560.510009765625,556.6099853515625,556.9400024414062,553.37451171875,558.5484147319597,PUT,1,21.3837101857672,1
2024-07-18,558.510009765625,559.52001953125,550.4299926757812,552.6599731445312,549.121826171875,559.7470612087308,CALL,0,-70.0,0
2024-07-19,552.4199829101562,554.0800170898438,547.9099731445312,548.989990234375,545.4754028320312,553.0914497222076,CALL,1,57.07467902436349,1
2024-07-22,553.0,555.27001953125,551.02001953125,554.6500244140625,551.0991821289062,553.639863367028,CALL,1,54.38838619738476,1
2024-07-23,554.5399780273438,556.739990234375,553.280029296875,553.780029296875,550.2346801757812,553.6329244518752,PUT,1,77.09955391482936,1
2024-07-24,548.8599853515625,549.1699829101562,540.2899780273438,541.22998046875,537.7650146484375,548.9008781427859,CALL,1,3.4758872539913455,1
2024-07-25,541.3499755859375,547.4600219726562,537.4500122070312,538.4099731445312,534.9630737304688,543.5053014326915,CALL,1,183.20269697408605,1
2024-07-26,542.280029296875,547.1900024414062,541.489990234375,544.4400024414062,540.9545288085938,542.8268778977977,CALL,1,46.48213107842594,1
2024-07-29,546.02001953125,547.0499877929688,542.719970703125,544.760009765625,541.2724609375,545.1723329580236,PUT,1,72.05335872424257,1
2024-07-30,546.260009765625,547.3400268554688,538.52001953125,542.0,538.5301513671875,546.2079213800092,PUT,1,4.427512777340894,1
2024-07-31,548.97998046875,553.5,547.5800170898438,550.8099975585938,547.2837524414062,549.6356564872666,CALL,1,55.73246157391111,1
2024-08-01,552.5700073242188,554.8699951171875,539.4299926757812,543.010009765625,539.5336303710938,550.8883042611828,PUT,1,142.94476035805246,1
2024-08-02,535.75,536.989990234375,528.5999755859375,532.9000244140625,529.4884033203125,536.9170541833457,CALL,1,99.19960558438675,1
2024-08-05,511.6400146484375,523.5800170898438,510.2699890136719,517.3800048828125,514.0677490234375,513.0225573661829,CALL,1,117.51613100836096,1
2024-08-06,519.219970703125,529.75,517.8699951171875,522.1500244140625,518.8072509765625,521.8129295367636,CALL,1,220.4015008592802,1
2024-08-07,528.469970703125,531.5900268554688,518.0499877929688,518.6599731445312,515.3394775390625,527.750598408536,PUT,1,61.14664504006441,1
2024-08-08,523.9099731445312,531.2899780273438,521.8400268554688,530.6500244140625,527.2528076171875,524.5454597676184,CALL,1,54.01636296240383,1
2024-08-09,529.8099975585938,534.510009765625,528.5599975585938,532.989990234375,529.5777587890625,527.9071290128403,PUT,0,-70.0,0
2024-08-12,534.2100219726562,535.72998046875,530.9500122070312,533.27001953125,529.8560180664062,533.7629933733605,PUT,1,37.997430940141044,1
2024-08-13,536.530029296875,542.280029296875,536.280029296875,542.0399780273438,538.5698852539062,536.3904759898697,PUT,1,11.862031095446923,1
2024-08-14,542.8499755859375,544.9600219726562,540.1199951171875,543.75,540.2689208984375,541.2624883430121,PUT,1,134.93641564865584,1
2024-08-15,549.5,553.3599853515625,548.8800048828125,553.0700073242188,549.5292358398438,549.1971268257874,PUT,1,25.74421980806676,1
2024-08-16,551.4199829101562,555.02001953125,551.260009765625,554.3099975585938,550.7612915039062,549.9828166381977,PUT,0,-70.0,0
2024-08-19,554.72998046875,559.6099853515625,553.8599853515625,559.6099853515625,556.02734375,554.5072549298559,PUT,1,18.931670805999374,1
2024-08-20,559.1500244140625,560.8400268554688,557.3300170898438,558.7000122070312,555.1232299804688,558.2518073712145,PUT,1,76.3484486420839,1
2024-08-21,559.77001953125,562.1099853515625,554.72998046875,560.6199951171875,557.0308837890625,559.86745727493,CALL,1,8.282208212796718,1
2024-08-22,562.5599975585938,563.1799926757812,554.97998046875,556.219970703125,552.6590576171875,562.3307107318918,PUT,1,19.489380269663457,1
2024-08-23,559.530029296875,563.0900268554688,557.2899780273438,562.1300048828125,558.5311889648438,560.4832306327565,CALL,1,81.0221135499313,1
2024-08-26,563.1799926757812,563.9099731445312,559.0499877929688,560.7899780273438,557.1997680664062,562.1606113510766,PUT,1,86.64741259989796,1
2024-08-27,559.489990234375,562.0599975585938,558.3200073242188,561.5599975585938,557.9649047851562,559.7938471663861,CALL,1,25.82783922093995,1
2024-08-28,561.2100219726562,561.6500244140625,555.0399780273438,558.2999877929688,554.7257690429688,561.0779991852447,PUT,1,11.221936929979961,1
2024-08-29,560.3099975585938,563.6799926757812,557.1799926757812,558.3499755859375,554.775390625,560.912323547295,CALL,1,51.19770903961012,1
2024-08-30,560.77001953125,564.2000122070312,557.1400146484375,563.6799926757812,560.0712890625,560.9421930118499,CALL,1,14.634745850991067,1
2024-09-03,560.469970703125,560.8099975585938,549.510009765625,552.0800170898438,548.5455932617188,559.5897674907274,PUT,1,74.81727305379991,1
2024-09-04,550.2000122070312,554.4299926757812,549.4600219726562,550.9500122070312,547.4228515625,552.1109417028563,CALL,1,162.42900714512757,1
2024-09-05,550.8900146484375,553.7999877929688,547.0999755859375,549.6099853515625,546.0914306640625,551.0657720513542,CALL,1,14.939379247919646,1
2024-09-06,549.9400024414062,551.5999755859375,539.4400024414062,540.3599853515625,536.9005737304688,550.033159159235,CALL,1,7.918321015441165,1
2024-09-09,544.6500244140625,547.7100219726562,542.6799926757812,546.4099731445312,542.9118041992188,546.2818191678855,CALL,1,138.70255407495392,1
2024-09-10,548.3599853515625,549.1500244140625,543.3800048828125,548.7899780273438,545.2766723632812,547.382306572344,PUT,1,83.10269623357556,1
2024-09-11,548.7000122070312,555.3599853515625,539.9600219726562,554.4199829101562,550.8705444335938,548.2072197813052,PUT,1,41.88735618671558,1
2024-09-12,555.010009765625,559.4000244140625,552.739990234375,559.0900268554688,555.5107421875,553.83900294075,PUT,1,99.53558011437565,1
2024-09-13,559.7100219726562,563.030029296875,559.4500122070312,562.010009765625,558.4119873046875,558.9998400343153,PUT,0,-70.0,0
2024-09-16,561.739990234375,563.1099853515625,559.9000244140625,562.8400268554688,559.2366943359375,561.437478921098,PUT,1,25.713461628546952,1
2024-09-17,565.0999755859375,566.5800170898438,560.7899780273438,563.0700073242188,559.4652099609375,565.1569005058765,CALL,1,4.838618194813193,1
2024-09-18,563.739990234375,568.6900024414062,560.8300170898438,561.4000244140625,557.8059692382812,563.7292413821584,PUT,1,0.9136524384092581,1
2024-09-19,571.010009765625,572.8800048828125,568.0800170898438,570.97998046875,567.3245849609375,571.2548962132211,CALL,1,20.81534804566502,1
2024-09-20,567.8400268554688,569.3099975585938,565.1699829101562,568.25,566.3438720703125,566.2471166411406,PUT,1,135.39736821789575,1
2024-09-23,569.3400268554688,570.3300170898438,568.0999755859375,569.6699829101562,567.7590942382812,569.4910553285295,CALL,1,12.837420210159962,1
2024-09-24,570.47998046875,571.3599853515625,567.5999755859375,571.2999877929688,569.3836059570312,570.2943047066359,PUT,1,15.78243977969862,1
2024-09-25,571.1400146484375,571.8900146484375,568.9099731445312,570.0399780273438,568.1278686523438,570.8441169210859,PUT,1,25.15130682488973,1
2024-09-26,574.3800048828125,574.7100219726562,569.9000244140625,572.2999877929688,570.3803100585938,574.4116192414664,CALL,1,2.687220485580042,1
2024-09-27,573.3900146484375,574.219970703125,570.4199829101562,571.469970703125,569.5530395507812,573.1513866505529,PUT,1,20.28337982018911,1
2024-09-30,570.4199829101562,574.3800048828125,568.0800170898438,573.760009765625,571.8353881835938,570.6279621377035,CALL,1,17.67823434152035,1
2024-10-01,573.4000244140625,574.0599975585938,566.0,568.6199951171875,566.712646484375,572.9414099676577,PUT,1,38.982227944407555,1
2024-10-02,567.7100219726562,569.9000244140625,565.27001953125,568.8599853515625,566.9518432617188,568.6373794837825,CALL,1,78.82538844573332,1
2024-10-03,567.3599853515625,569.7999877929688,565.489990234375,567.8200073242188,565.9153442382812,567.3478582695877,PUT,1,1.0308019678552682,1
2024-10-04,572.3499755859375,573.3599853515625,568.0999755859375,572.97998046875,571.0579833984375,572.4182281388321,CALL,1,5.80146699604029,1
2024-10-07,571.2999877929688,571.9600219726562,566.6300048828125,567.7999877929688,565.8953857421875,570.4076457629803,PUT,1,75.84907254901509,1
2024-10-08,570.4199829101562,573.780029296875,569.530029296875,573.1699829101562,571.2473754882812,571.2700668459757,CALL,1,72.25713454465733,1
2024-10-09,573.1599731445312,577.7100219726562,572.5499877929688,577.1400146484375,575.2041015625,572.1706353581842,PUT,0,-70.0,0
2024-10-10,575.77001953125,577.5800170898438,574.489990234375,576.1300048828125,574.1974487304688,575.1845974186147,PUT,1,49.76087957400409,1
2024-10-11,576.0499877929688,580.3300170898438,575.9099731445312,579.5800170898438,577.6358642578125,576.1853489583139,CALL,1,11.505699054333718,1
2024-10-14,581.219970703125,585.27001953125,580.72998046875,584.3200073242188,582.3599853515625,580.8900820710727,PUT,1,28.04053372444571,1
2024-10-15,584.5900268554688,584.9000244140625,578.5399780273438,579.780029296875,577.835205078125,583.9168429976928,PUT,1,57.22062791095482,1
2024-10-16,579.780029296875,582.8300170898438,578.9600219726562,582.2999877929688,580.3467407226562,580.4160164168462,CALL,1,54.0589051975536,1
2024-10-17,585.9099731445312,586.1199951171875,582.1599731445312,582.3499755859375,580.3965454101562,585.5433477077021,PUT,1,31.163162130479236,1
2024-10-18,584.0700073242188,585.3900146484375,582.5800170898438,584.5900268554688,582.6290893554688,584.0092610270318,PUT,1,5.163435260889742,1
2024-10-21,583.8499755859375,584.8499755859375,580.5999755859375,583.6300048828125,581.6723022460938,583.4922887635768,PUT,1,30.403379900662344,1
2024-10-22,581.0499877929688,584.5,580.3800048828125,583.3200073242188,581.3633422851562,580.9732341909703,PUT,1,6.5240561698692545,1
2024-10-23,581.260009765625,581.7100219726562,574.4199829101562,577.989990234375,576.0512084960938,581.1015820412817,PUT,1,13.466356569176696,1
2024-10-24,579.97998046875,580.0599975585938,576.5700073242188,579.239990234375,577.2969970703125,581.0064600122415,CALL,0,-62.899169921875,0
2024-10-25,581.510009765625,584.4600219726562,578.0800170898438,579.0399780273438,577.09765625,581.2474226629553,PUT,1,22.319903726926782,1
2024-10-28,582.5800170898438,582.7100219726562,580.52001953125,580.8300170898438,578.8817138671875,582.4682329867244,PUT,1,9.501648765145774,1
2024-10-29,579.8499755859375,582.9099731445312,578.4299926757812,581.77001953125,579.8185424804688,579.6370360551022,PUT,1,18.0998601210041,1
2024-10-30,581.2899780273438,583.3200073242188,579.2899780273438,580.010009765625,578.064453125,581.0470885869855,PUT,1,20.64560243044923,1
2024-10-31,575.5599975585938,575.6300048828125,568.4400024414062,568.6400146484375,566.7326049804688,575.8898378757539,CALL,0,-70.0,0
2024-11-01,571.3200073242188,575.5499877929688,570.6199951171875,571.0399780273438,569.12451171875,573.0825107281851,CALL,1,149.81278933713725,1
2024-11-04,571.1799926757812,572.5,567.8900146484375,569.8099975585938,567.8986206054688,570.7145404768423,PUT,1,39.56343690980816,1
2024-11-05,570.739990234375,576.739990234375,570.52001953125,576.7000122070312,574.7655639648438,571.1326933538669,CALL,1,33.379765156811345,1
2024-11-06,589.2000122070312,591.9299926757812,585.3900146484375,591.0399780273438,589.0574340820312,588.1905026789117,PUT,1,85.80830989016306,1
2024-11-07,593.0800170898438,596.6500244140625,593.0,595.6099853515625,593.612060546875,590.7719216094872,PUT,0,-70.0,0
2024-11-08,596.1699829101562,599.6400146484375,596.1699829101562,598.1900024414062,596.1834716796875,595.3591715783126,PUT,0,-70.0,0
2024-11-11,599.8099975585938,600.1699829101562,597.0,598.760009765625,596.7515258789062,599.5936219962143,PUT,1,18.3919228022512,1
2024-11-12,598.6799926757812,599.2899780273438,594.3699951171875,596.9000244140625,594.8978271484375,598.7383107882147,CALL,1,4.95703955684121,1
2024-11-13,597.3699951171875,599.22998046875,594.9600219726562,597.1900024414062,595.1868286132812,597.4711802912069,CALL,1,8.600739791649517,1
2024-11-14,597.3200073242188,597.8099975585938,592.6500244140625,593.3499755859375,591.3596801757812,597.3051368409386,PUT,1,1.2639910788089992,1
2024-11-15,589.719970703125,590.2000122070312,583.8599853515625,585.75,583.78515625,590.1087894754263,CALL,1,33.04959564561102,1
2024-11-18,586.219970703125,589.489990234375,585.3400268554688,588.1500244140625,586.1771240234375,587.5827626431102,CALL,1,115.83731489874083,1
2024-11-19,584.7100219726562,591.0399780273438,584.030029296875,590.2999877929688,588.3198852539062,584.3852500702337,PUT,1,27.605611705914725,1
2024-11-20,590.3800048828125,590.7899780273438,584.6300048828125,590.5,588.5192260742188,589.8645514081063,PUT,1,43.81354535002629,1
2024-11-21,593.4000244140625,595.1199951171875,587.4500122070312,593.6699829101562,591.6785888671875,593.5112339440948,CALL,1,9.452810052744098,1
2024-11-22,593.6599731445312,596.1500244140625,593.1500244140625,595.510009765625,593.512451171875,593.5417354208472,PUT,1,10.050206513143962,1
2024-11-25,599.52001953125,600.8599853515625,595.2000122070312,597.530029296875,595.5256958007812,599.3754176669175,PUT,1,12.291158468258914,1
2024-11-26,598.7999877929688,601.3300170898438,598.0700073242188,600.6500244140625,598.6351928710938,598.679616457176,PUT,1,10.231563542379263,1
2024-11-27,600.4600219726562,600.8499755859375,597.280029296875,598.8300170898438,596.8212890625,599.8085114746314,PUT,1,55.37839233211571,1
2024-11-29,599.6599731445312,603.3499755859375,599.3800048828125,602.5499877929688,600.52880859375,600.0377108862126,CALL,1,32.10770804291542,1
2024-12-02,602.969970703125,604.3200073242188,602.469970703125,603.6300048828125,601.605224609375,602.3483253874032,PUT,0,-56.1029052734375,0
2024-12-03,603.3900146484375,604.1599731445312,602.3400268554688,603.9099731445312,601.8842163085938,602.9228007983406,PUT,1,39.71317725823383,1
2024-12-04,605.6300048828125,607.9099731445312,604.9500122070312,607.6599731445312,605.6216430664062,605.4175157319388,PUT,1,18.061577824263964,1
2024-12-05,607.6599731445312,608.47998046875,606.2999877929688,606.6599731445312,604.625,606.9195963507846,PUT,1,62.93202746846873,1
2024-12-06,607.4400024414062,609.0700073242188,607.02001953125,607.8099975585938,605.7711791992188,607.4117581307117,PUT,1,2.4007664090328262,1
2024-12-09,607.6900024414062,607.8599853515625,604.0800170898438,604.6799926757812,602.6516723632812,607.327550373858,PUT,1,30.808425741601013,1
2024-12-10,605.3699951171875,605.7999877929688,602.1300048828125,602.7999877929688,600.7779541015625,605.85527072714,CALL,0,-70.0,0
2024-12-11,605.780029296875,608.4299926757812,605.5,607.4600219726562,605.42236328125,605.8937491297432,CALL,1,9.666185793800537,1
2024-12-12,606.5800170898438,607.1599731445312,604.3300170898438,604.3300170898438,602.3028564453125,605.6024654734343,PUT,1,83.09188739480021,1
2024-12-13,606.4000244140625,607.1300048828125,602.8099975585938,604.2100219726562,602.1832885742188,606.9435855421985,CALL,1,46.202695891564076,1
2024-12-16,606.0,607.780029296875,605.2100219726562,606.7899780273438,604.7545776367188,605.831626539176,PUT,1,14.311744170040015,1
2024-12-17,604.1900024414062,605.1699829101562,602.8900146484375,604.2899780273438,602.262939453125,603.6127677932891,PUT,1,49.0649450899582,1
2024-12-18,603.97998046875,606.4099731445312,585.8900146484375,586.280029296875,584.3134155273438,604.1359672103963,CALL,1,13.25887303993568,1
2024-12-19,591.3599853515625,593.0,585.8499755859375,586.0999755859375,584.1339721679688,593.8942730592642,CALL,0,-70.0,0
2024-12-20,581.77001953125,595.75,580.9099731445312,591.1500244140625,591.1500244140625,581.6735556371264,PUT,1,8.199431000509776,1
2024-12-23,590.8900146484375,595.2999877929688,587.6599731445312,594.6900024414062,594.6900024414062,590.0328575438273,PUT,1,72.858353891869,1
2024-12-24,596.0599975585938,601.3400268554688,595.469970703125,601.2999877929688,601.2999877929688,595.2453339272997,PUT,0,-70.0,0
2024-12-26,599.5,602.47998046875,598.0800170898438,601.3400268554688,601.3400268554688,598.4461226741049,PUT,1,89.57957270108238,1
2024-12-27,597.5399780273438,597.780029296875,590.760009765625,595.010009765625,595.010009765625,597.606524357073,CALL,1,5.656438026986166,1
2024-12-30,587.8900146484375,591.739990234375,584.4099731445312,588.219970703125,588.219970703125,588.9317788508862,CALL,1,88.54995720813861,1
2024-12-31,589.9099731445312,590.6400146484375,584.4199829101562,586.0800170898438,586.0800170898438,590.8413758830076,CALL,0,-70.0,0
2025-01-02,589.3900146484375,591.1300048828125,580.5,584.6400146484375,584.6400146484375,589.9142861506235,CALL,1,44.56307768581212,1
2025-01-03,587.530029296875,592.5999755859375,586.4299926757812,591.9500122070312,591.9500122070312,587.7577271268325,CALL,1,19.35431554638683,1
2025-01-06,596.27001953125,599.7000122070312,593.5999755859375,595.3599853515625,595.3599853515625,595.1685805504916,PUT,1,93.62231336446541,1
2025-01-07,597.4199829101562,597.75,586.780029296875,588.6300048828125,588.6300048828125,596.665975846362,PUT,1,64.09060042250985,1
2025-01-08,588.7000122070312,590.5800170898438,585.2000122070312,589.489990234375,589.489990234375,589.9018367979313,CALL,1,102.15509022650508,1
2025-01-10,585.8800048828125,585.9500122070312,578.5499877929688,580.489990234375,580.489990234375,585.8793603009501,PUT,1,0.05478945830304838,1
2025-01-13,575.77001953125,581.75,575.3499755859375,581.3900146484375,581.3900146484375,577.0327352619872,CALL,1,107.33083711266431,1
2025-01-14,584.3599853515625,585.0,578.3499755859375,582.1900024414062,582.1900024414062,584.3563194379536,PUT,1,0.31160265675396204,1
2025-01-15,590.3300170898438,593.9400024414062,589.2000122070312,592.780029296875,592.780029296875,590.53651098489,CALL,1,17.5519810789325,1
2025-01-16,594.1699829101562,594.3499755859375,590.9299926757812,591.6400146484375,591.6400146484375,592.3319837894712,PUT,1,156.22992525822724,1
2025-01-17,596.9600219726562,599.3599853515625,595.6099853515625,597.5800170898438,597.5800170898438,597.6916001965875,CALL,1,62.18414903415635,1
